attacker_id,attacker_name,defender_id,defender_name,atk_upgrade,hp_upgrade,attacker_atk,defender_hp,hits_to_kill,hits_base,hits_delta
17,War Factory,30,Void Eye,1,0,8422.4,1522.0,1,1,0
17,War Factory,30,Void Eye,1,1,8422.4,1750.3,1,1,0
17,War Factory,30,Void Eye,1,2,8422.4,2206.9,1,1,0
17,War Factory,30,Void Eye,2,0,10227.2,1522.0,1,1,0
17,War Factory,30,Void Eye,2,1,10227.2,1750.3,1,1,0
17,War Factory,30,Void Eye,2,2,10227.2,2206.9,1,1,0
17,War Factory,31,Vortex,0,0,7520.0,7425.0,1,1,0
17,War Factory,31,Vortex,0,1,7520.0,8538.8,2,1,1
17,War Factory,31,Vortex,0,2,7520.0,10766.2,2,1,1
17,War Factory,31,Vortex,1,0,8422.4,7425.0,1,1,0
17,War Factory,31,Vortex,1,1,8422.4,8538.8,2,1,1
17,War Factory,31,Vortex,1,2,8422.4,10766.2,2,1,1
17,War Factory,31,Vortex,2,0,10227.2,7425.0,1,1,0
17,War Factory,31,Vortex,2,1,10227.2,8538.8,1,1,0
17,War Factory,31,Vortex,2,2,10227.2,10766.2,2,1,1
17,War Factory,2002,Mountain,0,0,7520.0,136657.0,19,19,0
17,War Factory,2002,Mountain,0,1,7520.0,157155.5,21,19,2
17,War Factory,2002,Mountain,0,2,7520.0,198152.6,27,19,8
17,War Factory,2002,Mountain,1,0,8422.4,136657.0,17,19,-2
17,War Factory,2002,Mountain,1,1,8422.4,157155.5,19,19,0
17,War Factory,2002,Mountain,1,2,8422.4,198152.6,24,19,5
17,War Factory,2002,Mountain,2,0,10227.2,136657.0,14,19,-5
17,War Factory,2002,Mountain,2,1,10227.2,157155.5,16,19,-3
17,War Factory,2002,Mountain,2,2,10227.2,198152.6,20,19,1
18,Wraith,1,Fortress,0,0,381.0,43938.0,116,116,0
18,Wraith,1,Fortress,0,1,381.0,50528.7,133,116,17
18,Wraith,1,Fortress,0,2,381.0,63710.1,168,116,52
18,Wraith,1,Fortress,1,0,426.7,43938.0,103,116,-13
18,Wraith,1,Fortress,1,1,426.7,50528.7,119,116,3
18,Wraith,1,Fortress,1,2,426.7,63710.1,150,116,34
18,Wraith,1,Fortress,2,0,518.2,43938.0,85,116,-31
18,Wraith,1,Fortress,2,1,518.2,50528.7,98,116,-18
18,Wraith,1,Fortress,2,2,518.2,63710.1,123,116,7
18,Wraith,2,Marksman,0,0,381.0,1622.0,5,5,0
18,Wraith,2,Marksman,0,1,381.0,1865.3,5,5,0
18,Wraith,2,Marksman,0,2,381.0,2351.9,7,5,2
18,Wraith,2,Marksman,1,0,426.7,1622.0,4,5,-1
18,Wraith,2,Marksman,1,1,426.7,1865.3,5,5,0
18,Wraith,2,Marksman,1,2,426.7,2351.9,6,5,1
18,Wraith,2,Marksman,2,0,518.2,1622.0,4,5,-1
18,Wraith,2,Marksman,2,1,518.2,1865.3,4,5,-1
18,Wraith,2,Marksman,2,2,518.2,2351.9,5,5,0
18,Wraith,3,Vulcan,0,0,381.0,30279.0,80,80,0
18,Wraith,3,Vulcan,0,1,381.0,34820.8,92,80,12
18,Wraith,3,Vulcan,0,2,381.0,43904.5,116,80,36
18,Wraith,3,Vulcan,1,0,426.7,30279.0,71,80,-9
18,Wraith,3,Vulcan,1,1,426.7,34820.8,82,80,2
18,Wraith,3,Vulcan,1,2,426.7,43904.5,103,80,23
18,Wraith,3,Vulcan,2,0,518.2,30279.0,59,80,-21
18,Wraith,3,Vulcan,2,1,518.2,34820.8,68,80,-12
18,Wraith,3,Vulcan,2,2,518.2,43904.5,85,80,5
18,Wraith,4,Melting Point,0,0,381.0,30907.0,82,82,0
18,Wraith,4,Melting Point,0,1,381.0,35543.0,94,82,12
18,Wraith,4,Melting Point,0,2,381.0,44815.2,118,82,36
18,Wraith,4,Melting Point,1,0,426.7,30907.0,73,82,-9
18,Wraith,4,Melting Point,1,1,426.7,35543.0,84,82,2
18,Wraith,4,Melting Point,1,2,426.7,44815.2,106,82,24
18,Wraith,4,Melting Point,2,0,518.2,30907.0,60,82,-22
18,Wraith,4,Melting Point,2,1,518.2,35543.0,69,82,-13
18,Wraith,4,Melting Point,2,2,518.2,44815.2,87,82,5
18,Wraith,5,Rhino,0,0,381.0,19297.0,51,51,0
18,Wraith,5,Rhino,0,1,381.0,22191.5,59,51,8
18,Wraith,5,Rhino,0,2,381.0,27980.6,74,51,23
18,Wraith,5,Rhino,1,0,426.7,19297.0,46,51,-5
18,Wraith,5,Rhino,1,1,426.7,22191.5,53,51,2
18,Wraith,5,Rhino,1,2,426.7,27980.6,66,51,15
18,Wraith,5,Rhino,2,0,518.2,19297.0,38,51,-13
18,Wraith,5,Rhino,2,1,518.2,22191.5,43,51,-8
18,Wraith,5,Rhino,2,2,518.2,27980.6,55,51,4
18,Wraith,6,Wasp,0,0,381.0,311.0,1,1,0
18,Wraith,6,Wasp,0,1,381.0,357.6,1,1,0
18,Wraith,6,Wasp,0,2,381.0,450.9,2,1,1
18,Wraith,6,Wasp,1,0,426.7,311.0,1,1,0
18,Wraith,6,Wasp,1,1,426.7,357.6,1,1,0
18,Wraith,6,Wasp,1,2,426.7,450.9,2,1,1
18,Wraith,6,Wasp,2,0,518.2,311.0,1,1,0
18,Wraith,6,Wasp,2,1,518.2,357.6,1,1,0
18,Wraith,6,Wasp,2,2,518.2,450.9,1,1,0
18,Wraith,7,Mustang,0,0,381.0,343.0,1,1,0
18,Wraith,7,Mustang,0,1,381.0,394.4,2,1,1
18,Wraith,7,Mustang,0,2,381.0,497.3,2,1,1
18,Wraith,7,Mustang,1,0,426.7,343.0,1,1,0
18,Wraith,7,Mustang,1,1,426.7,394.4,1,1,0
18,Wraith,7,Mustang,1,2,426.7,497.3,2,1,1
18,Wraith,7,Mustang,2,0,518.2,343.0,1,1,0
18,Wraith,7,Mustang,2,1,518.2,394.4,1,1,0
18,Wraith,7,Mustang,2,2,518.2,497.3,1,1,0
18,Wraith,8,Steel Ball,0,0,381.0,4571.0,12,12,0
18,Wraith,8,Steel Ball,0,1,381.0,5256.6,14,12,2
18,Wraith,8,Steel Ball,0,2,381.0,6627.9,18,12,6
18,Wraith,8,Steel Ball,1,0,426.7,4571.0,11,12,-1
18,Wraith,8,Steel Ball,1,1,426.7,5256.6,13,12,1
18,Wraith,8,Steel Ball,1,2,426.7,6627.9,16,12,4
18,Wraith,8,Steel Ball,2,0,518.2,4571.0,9,12,-3
18,Wraith,8,Steel Ball,2,1,518.2,5256.6,11,12,-1
18,Wraith,8,Steel Ball,2,2,518.2,6627.9,13,12,1
18,Wraith,9,Fang,0,0,381.0,117.0,1,1,0
18,Wraith,9,Fang,0,1,381.0,134.5,1,1,0
18,Wraith,9,Fang,0,2,381.0,169.7,1,1,0
18,Wraith,9,Fang,1,0,426.7,117.0,1,1,0
18,Wraith,9,Fang,1,1,426.7,134.5,1,1,0
18,Wraith,9,Fang,1,2,426.7,169.7,1,1,0
18,Wraith,9,Fang,2,0,518.2,117.0,1,1,0
18,Wraith,9,Fang,2,1,518.2,134.5,1,1,0
18,Wraith,9,Fang,2,2,518.2,169.7,1,1,0
18,Wraith,10,Crawler,0,0,381.0,263.0,1,1,0
18,Wraith,10,Crawler,0,1,381.0,302.4,1,1,0
18,Wraith,10,Crawler,0,2,381.0,381.3,2,1,1
18,Wraith,10,Crawler,1,0,426.7,263.0,1,1,0
18,Wraith,10,Crawler,1,1,426.7,302.4,1,1,0
18,Wraith,10,Crawler,1,2,426.7,381.3,1,1,0
18,Wraith,10,Crawler,2,0,518.2,263.0,1,1,0
18,Wraith,10,Crawler,2,1,518.2,302.4,1,1,0
18,Wraith,10,Crawler,2,2,518.2,381.3,1,1,0
18,Wraith,11,Overlord,0,0,381.0,21339.0,57,57,0
18,Wraith,11,Overlord,0,1,381.0,24539.8,65,57,8
18,Wraith,11,Overlord,0,2,381.0,30941.5,82,57,25
18,Wraith,11,Overlord,1,0,426.7,21339.0,51,57,-6
18,Wraith,11,Overlord,1,1,426.7,24539.8,58,57,1
18,Wraith,11,Overlord,1,2,426.7,30941.5,73,57,16
18,Wraith,11,Overlord,2,0,518.2,21339.0,42,57,-15
18,Wraith,11,Overlord,2,1,518.2,24539.8,48,57,-9
18,Wraith,11,Overlord,2,2,518.2,30941.5,60,57,3
18,Wraith,12,Stormcaller,0,0,381.0,1149.0,4,4,0
18,Wraith,12,Stormcaller,0,1,381.0,1321.3,4,4,0
18,Wraith,12,Stormcaller,0,2,381.0,1666.0,5,4,1
18,Wraith,12,Stormcaller,1,0,426.7,1149.0,3,4,-1
18,Wraith,12,Stormcaller,1,1,426.7,1321.3,4,4,0
18,Wraith,12,Stormcaller,1,2,426.7,1666.0,4,4,0
18,Wraith,12,Stormcaller,2,0,518.2,1149.0,3,4,-1
18,Wraith,12,Stormcaller,2,1,518.2,1321.3,3,4,-1
18,Wraith,12,Stormcaller,2,2,518.2,1666.0,4,4,0
18,Wraith,13,Sledgehammer,0,0,381.0,3478.0,10,10,0
18,Wraith,13,Sledgehammer,0,1,381.0,3999.7,11,10,1
18,Wraith,13,Sledgehammer,0,2,381.0,5043.1,14,10,4
18,Wraith,13,Sledgehammer,1,0,426.7,3478.0,9,10,-1
18,Wraith,13,Sledgehammer,1,1,426.7,3999.7,10,10,0
18,Wraith,13,Sledgehammer,1,2,426.7,5043.1,12,10,2
18,Wraith,13,Sledgehammer,2,0,518.2,3478.0,7,10,-3
18,Wraith,13,Sledgehammer,2,1,518.2,3999.7,8,10,-2
18,Wraith,13,Sledgehammer,2,2,518.2,5043.1,10,10,0
18,Wraith,14,Hacker,0,0,381.0,3249.0,9,9,0
18,Wraith,14,Hacker,0,1,381.0,3736.3,10,9,1
18,Wraith,14,Hacker,0,2,381.0,4711.1,13,9,4
18,Wraith,14,Hacker,1,0,426.7,3249.0,8,9,-1
18,Wraith,14,Hacker,1,1,426.7,3736.3,9,9,0
18,Wraith,14,Hacker,1,2,426.7,4711.1,12,9,3
18,Wraith,14,Hacker,2,0,518.2,3249.0,7,9,-2
18,Wraith,14,Hacker,2,1,518.2,3736.3,8,9,-1
18,Wraith,14,Hacker,2,2,518.2,4711.1,10,9,1
18,Wraith,15,Arclight,0,0,381.0,4813.0,13,13,0
18,Wraith,15,Arclight,0,1,381.0,5534.9,15,13,2
18,Wraith,15,Arclight,0,2,381.0,6978.8,19,13,6
18,Wraith,15,Arclight,1,0,426.7,4813.0,12,13,-1
18,Wraith,15,Arclight,1,1,426.7,5534.9,13,13,0
18,Wraith,15,Arclight,1,2,426.7,6978.8,17,13,4
18,Wraith,15,Arclight,2,0,518.2,4813.0,10,13,-3
18,Wraith,15,Arclight,2,1,518.2,5534.9,11,13,-2
18,Wraith,15,Arclight,2,2,518.2,6978.8,14,13,1
18,Wraith,16,Phoenix,0,0,381.0,1491.0,4,4,0
18,Wraith,16,Phoenix,0,1,381.0,1714.6,5,4,1
18,Wraith,16,Phoenix,0,2,381.0,2161.9,6,4,2
18,Wraith,16,Phoenix,1,0,426.7,1491.0,4,4,0
18,Wraith,16,Phoenix,1,1,426.7,1714.6,5,4,1
18,Wraith,16,Phoenix,1,2,426.7,2161.9,6,4,2
18,Wraith,16,Phoenix,2,0,518.2,1491.0,3,4,-1
18,Wraith,16,Phoenix,2,1,518.2,1714.6,4,4,0
18,Wraith,16,Phoenix,2,2,518.2,2161.9,5,4,1
18,Wraith,17,War Factory,0,0,381.0,113593.0,299,299,0
18,Wraith,17,War Factory,0,1,381.0,130631.9,343,299,44
18,Wraith,17,War Factory,0,2,381.0,164709.9,433,299,134
18,Wraith,17,War Factory,1,0,426.7,113593.0,267,299,-32
18,Wraith,17,War Factory,1,1,426.7,130631.9,307,299,8
18,Wraith,17,War Factory,1,2,426.7,164709.9,386,299,87
18,Wraith,17,War Factory,2,0,518.2,113593.0,220,299,-79
18,Wraith,17,War Factory,2,1,518.2,130631.9,253,299,-46
18,Wraith,17,War Factory,2,2,518.2,164709.9,318,299,19
18,Wraith,18,Wraith,0,0,381.0,14115.0,38,38,0
18,Wraith,18,Wraith,0,1,381.0,16232.2,43,38,5
18,Wraith,18,Wraith,0,2,381.0,20466.8,54,38,16
18,Wraith,18,Wraith,1,0,426.7,14115.0,34,38,-4
18,Wraith,18,Wraith,1,1,426.7,16232.2,39,38,1
18,Wraith,18,Wraith,1,2,426.7,20466.8,48,38,10
18,Wraith,18,Wraith,2,0,518.2,14115.0,28,38,-10
18,Wraith,18,Wraith,2,1,518.2,16232.2,32,38,-6
18,Wraith,18,Wraith,2,2,518.2,20466.8,40,38,2
18,Wraith,19,Scorpion,0,0,381.0,18632.0,49,49,0
18,Wraith,19,Scorpion,0,1,381.0,21426.8,57,49,8
18,Wraith,19,Scorpion,0,2,381.0,27016.4,71,49,22
18,Wraith,19,Scorpion,1,0,426.7,18632.0,44,49,-5
18,Wraith,19,Scorpion,1,1,426.7,21426.8,51,49,2
18,Wraith,19,Scorpion,1,2,426.7,27016.4,64,49,15
18,Wraith,19,Scorpion,2,0,518.2,18632.0,36,49,-13
18,Wraith,19,Scorpion,2,1,518.2,21426.8,42,49,-7
18,Wraith,19,Scorpion,2,2,518.2,27016.4,53,49,4
18,Wraith,20,Fire Badger,0,0,381.0,4222.0,12,12,0
18,Wraith,20,Fire Badger,0,1,381.0,4855.3,13,12,1
18,Wraith,20,Fire Badger,0,2,381.0,6121.9,17,12,5
18,Wraith,20,Fire Badger,1,0,426.7,4222.0,10,12,-2
18,Wraith,20,Fire Badger,1,1,426.7,4855.3,12,12,0
18,Wraith,20,Fire Badger,1,2,426.7,6121.9,15,12,3
18,Wraith,20,Fire Badger,2,0,518.2,4222.0,9,12,-3
18,Wraith,20,Fire Badger,2,1,518.2,4855.3,10,12,-2
18,Wraith,20,Fire Badger,2,2,518.2,6121.9,12,12,0
18,Wraith,21,Sabertooth,0,0,381.0,14886.0,40,40,0
18,Wraith,21,Sabertooth,0,1,381.0,17118.9,45,40,5
18,Wraith,21,Sabertooth,0,2,381.0,21584.7,57,40,17
18,Wraith,21,Sabertooth,1,0,426.7,14886.0,35,40,-5
18,Wraith,21,Sabertooth,1,1,426.7,17118.9,41,40,1
18,Wraith,21,Sabertooth,1,2,426.7,21584.7,51,40,11
18,Wraith,21,Sabertooth,2,0,518.2,14886.0,29,40,-11
18,Wraith,21,Sabertooth,2,1,518.2,17118.9,34,40,-6
18,Wraith,21,Sabertooth,2,2,518.2,21584.7,42,40,2
18,Wraith,22,Typhoon,0,0,381.0,9529.0,26,26,0
18,Wraith,22,Typhoon,0,1,381.0,10958.3,29,26,3
18,Wraith,22,Typhoon,0,2,381.0,13817.0,37,26,11
18,Wraith,22,Typhoon,1,0,426.7,9529.0,23,26,-3
18,Wraith,22,Typhoon,1,1,426.7,10958.3,26,26,0
18,Wraith,22,Typhoon,1,2,426.7,13817.0,33,26,7
18,Wraith,22,Typhoon,2,0,518.2,9529.0,19,26,-7
18,Wraith,22,Typhoon,2,1,518.2,10958.3,22,26,-4
18,Wraith,22,Typhoon,2,2,518.2,13817.0,27,26,1
18,Wraith,23,Sandworm,0,0,381.0,48645.0,128,128,0
18,Wraith,23,Sandworm,0,1,381.0,55941.7,147,128,19
18,Wraith,23,Sandworm,0,2,381.0,70535.2,186,128,58
18,Wraith,23,Sandworm,1,0,426.7,48645.0,114,128,-14
18,Wraith,23,Sandworm,1,1,426.7,55941.7,132,128,4
18,Wraith,23,Sandworm,1,2,426.7,70535.2,166,128,38
18,Wraith,23,Sandworm,2,0,518.2,48645.0,94,128,-34
18,Wraith,23,Sandworm,2,1,518.2,55941.7,108,128,-20
18,Wraith,23,Sandworm,2,2,518.2,70535.2,137,128,9
18,Wraith,24,Tarantula,0,0,381.0,14773.0,39,39,0
18,Wraith,24,Tarantula,0,1,381.0,16988.9,45,39,6
18,Wraith,24,Tarantula,0,2,381.0,21420.8,57,39,18
18,Wraith,24,Tarantula,1,0,426.7,14773.0,35,39,-4
18,Wraith,24,Tarantula,1,1,426.7,16988.9,40,39,1
18,Wraith,24,Tarantula,1,2,426.7,21420.8,51,39,12
18,Wraith,24,Tarantula,2,0,518.2,14773.0,29,39,-10
18,Wraith,24,Tarantula,2,1,518.2,16988.9,33,39,-6
18,Wraith,24,Tarantula,2,2,518.2,21420.8,42,39,3
18,Wraith,25,Phantom Ray,0,0,381.0,3412.0,9,9,0
18,Wraith,25,Phantom Ray,0,1,381.0,3923.8,11,9,2
18,Wraith,25,Phantom Ray,0,2,381.0,4947.4,13,9,4
18,Wraith,25,Phantom Ray,1,0,426.7,3412.0,8,9,-1
18,Wraith,25,Phantom Ray,1,1,426.7,3923.8,10,9,1
18,Wraith,25,Phantom Ray,1,2,426.7,4947.4,12,9,3
18,Wraith,25,Phantom Ray,2,0,518.2,3412.0,7,9,-2
18,Wraith,25,Phantom Ray,2,1,518.2,3923.8,8,9,-1
18,Wraith,25,Phantom Ray,2,2,518.2,4947.4,10,9,1
18,Wraith,26,Farseer,0,0,381.0,11991.0,32,32,0
18,Wraith,26,Farseer,0,1,381.0,13789.6,37,32,5
18,Wraith,26,Farseer,0,2,381.0,17387.0,46,32,14
18,Wraith,26,Farseer,1,0,426.7,11991.0,29,32,-3
18,Wraith,26,Farseer,1,1,426.7,13789.6,33,32,1
18,Wraith,26,Farseer,1,2,426.7,17387.0,41,32,9
18,Wraith,26,Farseer,2,0,518.2,11991.0,24,32,-8
18,Wraith,26,Farseer,2,1,518.2,13789.6,27,32,-5
18,Wraith,26,Farseer,2,2,518.2,17387.0,34,32,2
18,Wraith,27,Raiden,0,0,381.0,16065.0,43,43,0
18,Wraith,27,Raiden,0,1,381.0,18474.8,49,43,6
18,Wraith,27,Raiden,0,2,381.0,23294.2,62,43,19
18,Wraith,27,Raiden,1,0,426.7,16065.0,38,43,-5
18,Wraith,27,Raiden,1,1,426.7,18474.8,44,43,1
18,Wraith,27,Raiden,1,2,426.7,23294.2,55,43,12
18,Wraith,27,Raiden,2,0,518.2,16065.0,32,43,-11
18,Wraith,27,Raiden,2,1,518.2,18474.8,36,43,-7
18,Wraith,27,Raiden,2,2,518.2,23294.2,45,43,2
18,Wraith,28,Hound,0,0,381.0,879.0,3,3,0
18,Wraith,28,Hound,0,1,381.0,1010.8,3,3,0
18,Wraith,28,Hound,0,2,381.0,1274.5,4,3,1
18,Wraith,28,Hound,1,0,426.7,879.0,3,3,0
18,Wraith,28,Hound,1,1,426.7,1010.8,3,3,0
18,Wraith,28,Hound,1,2,426.7,1274.5,3,3,0
18,Wraith,28,Hound,2,0,518.2,879.0,2,3,-1
18,Wraith,28,Hound,2,1,518.2,1010.8,2,3,-1
18,Wraith,28,Hound,2,2,518.2,1274.5,3,3,0
18,Wraith,29,Abyss,0,0,381.0,66955.0,176,176,0
18,Wraith,29,Abyss,0,1,381.0,76998.2,203,176,27
18,Wraith,29,Abyss,0,2,381.0,97084.8,255,176,79
18,Wraith,29,Abyss,1,0,426.7,66955.0,157,176,-19
18,Wraith,29,Abyss,1,1,426.7,76998.2,181,176,5
18,Wraith,29,Abyss,1,2,426.7,97084.8,228,176,52
18,Wraith,29,Abyss,2,0,518.2,66955.0,130,176,-46
18,Wraith,29,Abyss,2,1,518.2,76998.2,149,176,-27
18,Wraith,29,Abyss,2,2,518.2,97084.8,188,176,12
18,Wraith,30,Void Eye,0,0,381.0,1522.0,4,4,0
18,Wraith,30,Void Eye,0,1,381.0,1750.3,5,4,1
18,Wraith,30,Void Eye,0,2,381.0,2206.9,6,4,2
18,Wraith,30,Void Eye,1,0,426.7,1522.0,4,4,0
18,Wraith,30,Void Eye,1,1,426.7,1750.3,5,4,1
18,Wraith,30,Void Eye,1,2,426.7,2206.9,6,4,2
18,Wraith,30,Void Eye,2,0,518.2,1522.0,3,4,-1
18,Wraith,30,Void Eye,2,1,518.2,1750.3,4,4,0
18,Wraith,30,Void Eye,2,2,518.2,2206.9,5,4,1
18,Wraith,31,Vortex,0,0,381.0,7425.0,20,20,0
18,Wraith,31,Vortex,0,1,381.0,8538.8,23,20,3
18,Wraith,31,Vortex,0,2,381.0,10766.2,29,20,9
18,Wraith,31,Vortex,1,0,426.7,7425.0,18,20,-2
18,Wraith,31,Vortex,1,1,426.7,8538.8,21,20,1
18,Wraith,31,Vortex,1,2,426.7,10766.2,26,20,6
18,Wraith,31,Vortex,2,0,518.2,7425.0,15,20,-5
18,Wraith,31,Vortex,2,1,518.2,8538.8,17,20,-3
18,Wraith,31,Vortex,2,2,518.2,10766.2,21,20,1
18,Wraith,2002,Mountain,0,0,381.0,136657.0,359,359,0
18,Wraith,2002,Mountain,0,1,381.0,157155.5,413,359,54
18,Wraith,2002,Mountain,0,2,381.0,198152.6,521,359,162
18,Wraith,2002,Mountain,1,0,426.7,136657.0,321,359,-38
18,Wraith,2002,Mountain,1,1,426.7,157155.5,369,359,10
18,Wraith,2002,Mountain,1,2,426.7,198152.6,465,359,106
18,Wraith,2002,Mountain,2,0,518.2,136657.0,264,359,-95
18,Wraith,2002,Mountain,2,1,518.2,157155.5,304,359,-55
18,Wraith,2002,Mountain,2,2,518.2,198152.6,383,359,24
19,Scorpion,1,Fortress,0,0,10650.0,43938.0,5,5,0
19,Scorpion,1,Fortress,0,1,10650.0,50528.7,5,5,0
19,Scorpion,1,Fortress,0,2,10650.0,63710.1,6,5,1
19,Scorpion,1,Fortress,1,0,11928.0,43938.0,4,5,-1
19,Scorpion,1,Fortress,1,1,11928.0,50528.7,5,5,0
19,Scorpion,1,Fortress,1,2,11928.0,63710.1,6,5,1
19,Scorpion,1,Fortress,2,0,14484.0,43938.0,4,5,-1
19,Scorpion,1,Fortress,2,1,14484.0,50528.7,4,5,-1
19,Scorpion,1,Fortress,2,2,14484.0,63710.1,5,5,0
19,Scorpion,2,Marksman,0,0,10650.0,1622.0,1,1,0
19,Scorpion,2,Marksman,0,1,10650.0,1865.3,1,1,0
19,Scorpion,2,Marksman,0,2,10650.0,2351.9,1,1,0
19,Scorpion,2,Marksman,1,0,11928.0,1622.0,1,1,0
19,Scorpion,2,Marksman,1,1,11928.0,1865.3,1,1,0
19,Scorpion,2,Marksman,1,2,11928.0,2351.9,1,1,0
19,Scorpion,2,Marksman,2,0,14484.0,1622.0,1,1,0
19,Scorpion,2,Marksman,2,1,14484.0,1865.3,1,1,0
19,Scorpion,2,Marksman,2,2,14484.0,2351.9,1,1,0
19,Scorpion,3,Vulcan,0,0,10650.0,30279.0,3,3,0
19,Scorpion,3,Vulcan,0,1,10650.0,34820.8,4,3,1
19,Scorpion,3,Vulcan,0,2,10650.0,43904.5,5,3,2
19,Scorpion,3,Vulcan,1,0,11928.0,30279.0,3,3,0
19,Scorpion,3,Vulcan,1,1,11928.0,34820.8,3,3,0
19,Scorpion,3,Vulcan,1,2,11928.0,43904.5,4,3,1
19,Scorpion,3,Vulcan,2,0,14484.0,30279.0,3,3,0
19,Scorpion,3,Vulcan,2,1,14484.0,34820.8,3,3,0
19,Scorpion,3,Vulcan,2,2,14484.0,43904.5,4,3,1
19,Scorpion,4,Melting Point,0,0,10650.0,30907.0,3,3,0
19,Scorpion,4,Melting Point,0,1,10650.0,35543.0,4,3,1
19,Scorpion,4,Melting Point,0,2,10650.0,44815.2,5,3,2
19,Scorpion,4,Melting Point,1,0,11928.0,30907.0,3,3,0
19,Scorpion,4,Melting Point,1,1,11928.0,35543.0,3,3,0
19,Scorpion,4,Melting Point,1,2,11928.0,44815.2,4,3,1
19,Scorpion,4,Melting Point,2,0,14484.0,30907.0,3,3,0
19,Scorpion,4,Melting Point,2,1,14484.0,35543.0,3,3,0
19,Scorpion,4,Melting Point,2,2,14484.0,44815.2,4,3,1
19,Scorpion,5,Rhino,0,0,10650.0,19297.0,2,2,0
19,Scorpion,5,Rhino,0,1,10650.0,22191.5,3,2,1
19,Scorpion,5,Rhino,0,2,10650.0,27980.6,3,2,1
19,Scorpion,5,Rhino,1,0,11928.0,19297.0,2,2,0
19,Scorpion,5,Rhino,1,1,11928.0,22191.5,2,2,0
19,Scorpion,5,Rhino,1,2,11928.0,27980.6,3,2,1
19,Scorpion,5,Rhino,2,0,14484.0,19297.0,2,2,0
19,Scorpion,5,Rhino,2,1,14484.0,22191.5,2,2,0
19,Scorpion,5,Rhino,2,2,14484.0,27980.6,2,2,0
19,Scorpion,7,Mustang,0,0,10650.0,343.0,1,1,0
19,Scorpion,7,Mustang,0,1,10650.0,394.4,1,1,0
19,Scorpion,7,Mustang,0,2,10650.0,497.3,1,1,0
19,Scorpion,7,Mustang,1,0,11928.0,343.0,1,1,0
19,Scorpion,7,Mustang,1,1,11928.0,394.4,1,1,0
19,Scorpion,7,Mustang,1,2,11928.0,497.3,1,1,0
19,Scorpion,7,Mustang,2,0,14484.0,343.0,1,1,0
19,Scorpion,7,Mustang,2,1,14484.0,394.4,1,1,0
19,Scorpion,7,Mustang,2,2,14484.0,497.3,1,1,0
19,Scorpion,8,Steel Ball,0,0,10650.0,4571.0,1,1,0
19,Scorpion,8,Steel Ball,0,1,10650.0,5256.6,1,1,0
19,Scorpion,8,Steel Ball,0,2,10650.0,6627.9,1,1,0
19,Scorpion,8,Steel Ball,1,0,11928.0,4571.0,1,1,0
19,Scorpion,8,Steel Ball,1,1,11928.0,5256.6,1,1,0
19,Scorpion,8,Steel Ball,1,2,11928.0,6627.9,1,1,0
19,Scorpion,8,Steel Ball,2,0,14484.0,4571.0,1,1,0
19,Scorpion,8,Steel Ball,2,1,14484.0,5256.6,1,1,0
19,Scorpion,8,Steel Ball,2,2,14484.0,6627.9,1,1,0
19,Scorpion,9,Fang,0,0,10650.0,117.0,1,1,0
19,Scorpion,9,Fang,0,1,10650.0,134.5,1,1,0
19,Scorpion,9,Fang,0,2,10650.0,169.7,1,1,0
19,Scorpion,9,Fang,1,0,11928.0,117.0,1,1,0
19,Scorpion,9,Fang,1,1,11928.0,134.5,1,1,0
19,Scorpion,9,Fang,1,2,11928.0,169.7,1,1,0
19,Scorpion,9,Fang,2,0,14484.0,117.0,1,1,0
19,Scorpion,9,Fang,2,1,14484.0,134.5,1,1,0
19,Scorpion,9,Fang,2,2,14484.0,169.7,1,1,0
19,Scorpion,10,Crawler,0,0,10650.0,263.0,1,1,0
19,Scorpion,10,Crawler,0,1,10650.0,302.4,1,1,0
19,Scorpion,10,Crawler,0,2,10650.0,381.3,1,1,0
19,Scorpion,10,Crawler,1,0,11928.0,263.0,1,1,0
19,Scorpion,10,Crawler,1,1,11928.0,302.4,1,1,0
19,Scorpion,10,Crawler,1,2,11928.0,381.3,1,1,0
19,Scorpion,10,Crawler,2,0,14484.0,263.0,1,1,0
19,Scorpion,10,Crawler,2,1,14484.0,302.4,1,1,0
19,Scorpion,10,Crawler,2,2,14484.0,381.3,1,1,0
19,Scorpion,12,Stormcaller,0,0,10650.0,1149.0,1,1,0
19,Scorpion,12,Stormcaller,0,1,10650.0,1321.3,1,1,0
19,Scorpion,12,Stormcaller,0,2,10650.0,1666.0,1,1,0
19,Scorpion,12,Stormcaller,1,0,11928.0,1149.0,1,1,0
19,Scorpion,12,Stormcaller,1,1,11928.0,1321.3,1,1,0
19,Scorpion,12,Stormcaller,1,2,11928.0,1666.0,1,1,0
19,Scorpion,12,Stormcaller,2,0,14484.0,1149.0,1,1,0
19,Scorpion,12,Stormcaller,2,1,14484.0,1321.3,1,1,0
19,Scorpion,12,Stormcaller,2,2,14484.0,1666.0,1,1,0
19,Scorpion,13,Sledgehammer,0,0,10650.0,3478.0,1,1,0
19,Scorpion,13,Sledgehammer,0,1,10650.0,3999.7,1,1,0
19,Scorpion,13,Sledgehammer,0,2,10650.0,5043.1,1,1,0
19,Scorpion,13,Sledgehammer,1,0,11928.0,3478.0,1,1,0
19,Scorpion,13,Sledgehammer,1,1,11928.0,3999.7,1,1,0
